candidate_index	alias_id	locus	direct_type	endpoint	candidate_kind	source	inference_role	biological_label	physical_adjustment	technical_excluded	n_complete	tested_unique	tested_min	tested_max	minor_state_n	eligibility_status	not_estimable_reason	technical_unresolved_as_negative	truth_family_id	representative	truth_aliases
903	11q23.3::native_cycle_cis_proxy_state::accepted	11q23.3	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
904	12p11.21::native_cycle_cis_proxy_state::accepted	12p11.21	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
905	12q13.2::native_cycle_cis_proxy_state::accepted	12q13.2	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present	1	38	1	0.0	0.0	38.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
906	12q14.1::native_cycle_cis_proxy_state::accepted	12q14.1	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present	23	16	1	0.0	0.0	16.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
907	19p12a::native_cycle_cis_proxy_state::accepted	19p12a	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
908	19p12b::native_cycle_cis_proxy_state::accepted	19p12b	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	8	31	1	0.0	0.0	31.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
909	19p12c::native_cycle_cis_proxy_state::accepted	19p12c	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	25	14	1	0.0	0.0	14.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
910	19p12e::native_cycle_cis_proxy_state::accepted	19p12e	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
911	19q12::native_cycle_cis_proxy_state::accepted	19q12	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
912	19q13.12a::native_cycle_cis_proxy_state::accepted	19q13.12a	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
913	19q13.12b::native_cycle_cis_proxy_state::accepted	19q13.12b	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
914	19q13.41::native_cycle_cis_proxy_state::accepted	19q13.41	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
915	19q13.42::native_cycle_cis_proxy_state::accepted	19q13.42	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
916	1p31.1a::native_cycle_cis_proxy_state::accepted	1p31.1a	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
917	1p31.1b::native_cycle_cis_proxy_state::accepted	1p31.1b	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
918	1p34.3::native_cycle_cis_proxy_state::accepted	1p34.3	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
919	1p36.21b::native_cycle_cis_proxy_state::accepted	1p36.21b	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
920	1p36.21c::native_cycle_cis_proxy_state::accepted	1p36.21c	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
921	1q22::native_cycle_cis_proxy_state::accepted	1q22	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	15	24	1	0.0	0.0	24.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
922	1q23.3::native_cycle_cis_proxy_state::accepted	1q23.3	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
923	1q24.1::native_cycle_cis_proxy_state::accepted	1q24.1	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
924	1q32.2::native_cycle_cis_proxy_state::accepted	1q32.2	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
925	21q21.1::native_cycle_cis_proxy_state::accepted	21q21.1	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
926	22q11.21::native_cycle_cis_proxy_state::accepted	22q11.21	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	15	24	1	0.0	0.0	24.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
927	3p12.3::native_cycle_cis_proxy_state::accepted	3p12.3	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
928	3p25.3::native_cycle_cis_proxy_state::accepted	3p25.3	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
929	3q12.3::native_cycle_cis_proxy_state::accepted	3q12.3	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
930	3q13.2::native_cycle_cis_proxy_state::accepted	3q13.2	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
931	3q21.2::native_cycle_cis_proxy_state::accepted	3q21.2	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
932	3q27.2::native_cycle_cis_proxy_state::accepted	3q27.2	TypeI	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	provirus_present_constant_or_not_needed	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
933	4p16.1a::native_cycle_cis_proxy_state::accepted	4p16.1a	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
934	4p16.1b::native_cycle_cis_proxy_state::accepted	4p16.1b	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	39	0	0	NA	NA	NA	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
935	4p16.3a::native_cycle_cis_proxy_state::accepted	4p16.3a	TypeII	native_cycle_cis_proxy_state	accepted_sequence_state	accepted_cis_population_primary_proviruses	descriptive_necessary_sequence_proxy	accepted positive-carrier sequence state versus other observable state; technical unresolved excluded	inseparable_alias_of_provirus_present	0	39	1	0.0	0.0	39.0	not_estimable	too_few_complete_people_or_nonvariable_tested_state	False	NA	False	NA
