alignment	record	reason
8p22_carrier_kcon.aln.fa	HG03683_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03732_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03732_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03807_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03807_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04036_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04036_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04217_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04217_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA12329_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA12329_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18534_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18534_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18939_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18939_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18989_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18989_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19129_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19129_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19238_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19238_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19239_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19239_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19317_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19317_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19331_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19331_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19347_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19347_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19384_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19384_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19434_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19434_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19650_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19650_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19705_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19705_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19836_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19836_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19983_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19983_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20355_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20355_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20509_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20509_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20847_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20847_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21487_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21487_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA24385_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA24385_h2	biological_family_HML11_not_HML2
8p23.1b_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1b_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1b_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8p23.1b_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8p23.1b_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8p23.1c_carrier_kcon.aln.fa	HG00128_hap1	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG005_pat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG01106_mat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG01884_pat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG02559_mat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG02572_mat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG03130_hap1	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG03239_mat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1c_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1c_carrier_kcon.aln.fa	NA18906_mat	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	NA18967_hap2	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	NA20827_hap2	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	NA21144_hap1	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8p23.1c_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8p23.1c_carrier_kcon.aln.fa	HG02818_h1	no_included_public_present_original_source_slot
8p23.1c_carrier_kcon.aln.fa	NA19036_h1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG00099_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG00235_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG00320_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG00408_pat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG00658_pat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG01884_pat	physical_locus_remains_unresolved_or_pooled
8p23.1d_carrier_kcon.aln.fa	HG02132_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG02523_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG02559_mat	physical_locus_remains_unresolved_or_pooled
8p23.1d_carrier_kcon.aln.fa	HG02572_mat	physical_locus_remains_unresolved_or_pooled
8p23.1d_carrier_kcon.aln.fa	HG02583_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG02647_pat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG02965_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03050_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03130_hap1	physical_locus_remains_unresolved_or_pooled
8p23.1d_carrier_kcon.aln.fa	HG03130_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03209_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03486_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03579_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03834_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03834_pat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03874_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG03942_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG04187_pat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1d_carrier_kcon.aln.fa	NA18565_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA18620_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA18906_mat	physical_locus_remains_unresolved_or_pooled
8p23.1d_carrier_kcon.aln.fa	NA18945_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA18960_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA20129_mat	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA20346_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA20762_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA20809_hap1	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	NA21106_hap2	no_included_public_present_original_source_slot
8p23.1d_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8p23.1d_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8p23.1e_carrier_kcon.aln.fa	HG03486_mat	physical_locus_remains_unresolved_or_pooled
8p23.1e_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p23.1e_carrier_kcon.aln.fa	NA20809_hap2	no_included_public_present_original_source_slot
8p23.1e_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8p23.1e_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8p23.1e_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8q11.21_carrier_kcon.aln.fa	HG02818_h1	no_included_public_present_original_source_slot
8q11.21_carrier_kcon.aln.fa	HG02818_h2	no_included_public_present_original_source_slot
8q11.23_new_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q11.23_new_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q11.23_new_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8q11.23_new_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8q11.23_new_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8q11.23_new_carrier_kcon.aln.fa	HG02818_h1	no_included_public_present_original_source_slot
8q11.23_new_carrier_kcon.aln.fa	HG02818_h2	no_included_public_present_original_source_slot
8q24.3a_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q24.3a_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q24.3a_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8q24.3a_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8q24.3a_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8q24.3a_carrier_kcon.aln.fa	HG02818_h1	no_included_public_present_original_source_slot
8q24.3a_carrier_kcon.aln.fa	HG02818_h2	no_included_public_present_original_source_slot
8q24.3c_carrier_kcon.aln.fa	HG00706_pat#c1	source_identity_ambiguous_2_exact_matches_of_2_candidates
8q24.3c_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q24.3c_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8q24.3c_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8q24.3c_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8q24.3c_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8q24.3c_carrier_kcon.aln.fa	HG02818_h1	no_included_public_present_original_source_slot
8q24.3c_carrier_kcon.aln.fa	HG02818_h2	no_included_public_present_original_source_slot
9q34.11_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
9q34.11_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
9q34.11_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
9q34.11_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
9q34.11_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
9q34.3_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
9q34.3_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
9q34.3_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
9q34.3_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
9q34.3_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
Xq11.1_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
Xq11.1_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
Xq11.1_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
Xq11.1_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
Xq12_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
Xq12_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
Xq12_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
Xq12_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
Yp11.2_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
Yp11.2_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
Yq11.23a_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
Yq11.23a_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
Yq11.23b_carrier_kcon.aln.fa	NA18608_hap1#c1	source_identity_ambiguous_0_exact_matches_of_2_candidates
Yq11.23b_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
Yq11.23b_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
